HUD Exit Destination,69,26,Moved from one HOPWA funded project to HOPWA PH
HUD Exit Destination,69,27,Moved from one HOPWA funded project to HOPWA TH
HUD Exit Destination,69,28,"Rental by client, with GPD TIP housing subsidy"
HUD Exit Destination,69,29,Residential Project or halfway house with no homeless criteria
HUD Exit Destination,69,30,No exit interview completed
HUD Exit Destination,69,31,"Rental by client, with RRH or equivalent subsidy"
HUD Exit Destination,69,32,Host Home (non-crisis)
HUD Exit Destination,69,33,Rental by client with HCV voucher (tenant or project based)
HUD Exit Destination,69,34,Rental by client in a public housing unit
HUD Exit Destination,69,95,HOMELESS SITUATIONS
HUD Exit Destination,69,96,INSTITUTIONAL SITUATIONS
HUD Exit Destination,69,97,TEMPORARY AND PERMANENT SITUATIONS
HUD Exit Destination,69,98,OTHER
HUD Exit Destination,69,99,Data Not Collected
"Allergy Category List ",70,1,Food
"Allergy Category List ",70,5,Medication
"Allergy Category List ",70,6,Environmental
"Allergy Category List ",70,10,Other
Crimes Category ID,71,1,Felony
Crimes Category ID,71,5,Misdemeanor
Immunization Category List,72,1,Hepatitis B
Immunization Category List,72,5,Rotavirus
Immunization Category List,72,10,"Dipheria, Tetanus, pertussis"
Immunization Category List,72,15,Haemophilu Influenzae type b
Immunization Category List,72,20,Pneumococcal
Immunization Category List,72,25,Inactive Poliovirus
Immunization Category List,72,35,"Measles, Mumps, Rubella"
Immunization Category List,72,40,Varicella
Immunization Category List,72,45,Hepatitis A
Immunization Category List,72,50,Meningococcal
Immunization Category List,72,55,Human Papillomavirus
Usage/Slot Availability,73,0,Available
Usage/Slot Availability,73,1,Future Reserved
Usage/Slot Availability,73,2,Reserved
Usage/Slot Availability,73,3,Checked In
Usage/Slot Availability,73,4,Unavailable
"Allergy Severity ",74,1,Potentially Lethal
"Allergy Severity ",74,10,Major Discomfort
"Allergy Severity ",74,20,Mild Discomfort
Classification-PrimarySecondaryTertiaryQuaternary,76,1,"Primary "
Classification-PrimarySecondaryTertiaryQuaternary,76,5,Secondary
Classification-PrimarySecondaryTertiaryQuaternary,76,10,"Tertiary "
Classification-PrimarySecondaryTertiaryQuaternary,76,15,Quaternary
HUD Reason For Leaving,77,1,"Client voluntarily left early "
HUD Reason For Leaving,77,2,Completed project
HUD Reason For Leaving,77,3,Client was expelled or otherwise involuntarily discharged from project
HUD Reason For Leaving,77,4,Involuntary left - Non-compliance with program rules
HUD Reason For Leaving,77,5,Involuntary left - Criminal activity/destruction of property/violence
HUD Reason For Leaving,77,6,Involuntary left - Reached maximum time allowed by program
HUD Reason For Leaving,77,7,Voluntarily left early - Needs could not be met by project
HUD Reason For Leaving,77,8,Disagreement with rules/persons
HUD Reason For Leaving,77,9,Death
HUD Reason For Leaving,77,10,Voluntarily left early for other opportunities - Other
HUD Reason For Leaving,77,11,Involuntarily left  - Unknown/disappeared
HUD Reason For Leaving,77,12,Voluntarily left early for other opportunities - Education
HUD Reason For Leaving,77,13,Voluntarily left early for other opportunities - Military
HUD Reason For Leaving,77,14,Involuntarily left - Project Terminated
HUD Reason For Leaving,77,15,Ongoing
HUD Reason For Leaving,77,16,Dropped Out
HUD Reason For Leaving,77,17,Referred
HUD Reason For Leaving,77,18,No Further Contact
HUD Reason For Leaving,77,19,Other
MedicalTestResults,78,1,Positive
MedicalTestResults,78,10,"Negative "
MedicalTestResults,78,20,Unknown
MedicalTestResults,78,30,Refused
MedicalTestResults,78,40,Not Administered
MedicalTestResults,78,45,Not Medically Indicated
Slot Assignment Method,79,1,None
Slot Assignment Method,79,2,Sequential
Slot Assignment Method,79,3,Reserved
Slot Assignment Method,79,4,Manual
Grade List,80,1,A +
Grade List,80,2,A
Grade List,80,3,A -
Grade List,80,4,B +
Grade List,80,5,B
Grade List,80,6,B -
Grade List,80,7,C +
Grade List,80,8,C
Grade List,80,9,C-
Grade List,80,10,D+
Grade List,80,11,D
Grade List,80,12,D -
Grade List,80,13,F +
Grade List,80,14,F
Grade List,80,15,F -
Verification List (Doc Check),81,1,Scanned
Verification List (Doc Check),81,5,Copied
Verification List (Doc Check),81,10,Visual
Verification List (Doc Check),81,99,"Missing "
Storage Location,82,1,Paper File
Storage Location,82,2,"Electronic File "
Role Preference Types,83,1,Entity Information Display
File Type List,84,1,Client Photo
File Type List,84,2,Client Photo Thumbnail
File Type List,84,3,Scanned Document
File Type List,84,4,Other File
File Type List,84,5,"XML Export "
File Type List,84,6,MS WORD
File Type List,84,7,CD4 Count
File Type List,84,8,Viral Load
File Type List,84,9,CE File 837
"Contact Relationship Type ",86,1,Friend
"Contact Relationship Type ",86,2,Client
"Contact Relationship Type ",86,5,Physician
"Contact Relationship Type ",86,10,Counselor
"Contact Relationship Type ",86,15,Legal
"Contact Relationship Type ",86,20,Landlord
"Contact Relationship Type ",86,25,Attorney
"Contact Relationship Type ",86,30,Parole Officer
"Contact Relationship Type ",86,35,Mentor
"Contact Relationship Type ",86,40,"Guardian "
"Contact Relationship Type ",86,45,Sponsor
"Contact Relationship Type ",86,50,Supervisor
"Contact Relationship Type ",86,51,Employment Supervisor
"Contact Relationship Type ",86,52,Claimant
"Contact Relationship Type ",86,53,Caregiver
"Contact Relationship Type ",86,54,Relative
"Contact Relationship Type ",86,55,Dentist
"Contact Relationship Type ",86,57,Next of Kin
"Contact Relationship Type ",86,60,Other Family Member
"Contact Relationship Type ",86,65,Parent / Guardian
"Contact Relationship Type ",86,66,Mother
"Contact Relationship Type ",86,67,Father
"Contact Relationship Type ",86,68,Father Figure
"Contact Relationship Type ",86,70,Teacher
"Contact Relationship Type ",86,71,Abuser
"Contact Relationship Type ",86,75,Professor
"Contact Relationship Type ",86,76,Occupant - Does Not Count Against Licensed Capacity
"Contact Relationship Type ",86,77,Occupant- Counts Against Licensed Capacity
"Contact Relationship Type ",86,78,Home
"Contact Relationship Type ",86,79,Employer
"Contact Relationship Type ",86,80,Other
"Contact Relationship Type ",86,81,Physician Assistant
"Contact Relationship Type ",86,82,Nurse Practitioner
"Contact Relationship Type ",86,83,Co Borrower
"Contact Relationship Type ",86,84,Renovator
"Contact Relationship Type ",86,85,Care Receiver
Release Levels,87,0,No Information
Release Levels,87,50,Non-sensitive Information Only
Release Levels,87,100,All Information
ProviderReleationshipContact,88,1,Executive Director
ProviderReleationshipContact,88,5,"Program Director "
ProviderReleationshipContact,88,10,Case Manager
Spirituality Assistance,89,1,No
Spirituality Assistance,89,5,"Yes, Provide information only"
Spirituality Assistance,89,10,"Yes, Provide Referral to Minister"
Spirituality Assistance,89,15,"Yes, Both Information and Referral"
Medication UofM,90,1,100 mg
Medication UofM,90,5,200 mg
Medication UofM,90,10,500 mg
Medication UofM,90,15,1000 mg
Medication UofM,90,20,1 Pill
Medication UofM,90,25,Tsp
HPRPProgramType,91,1,Homelessness Assistance
HPRPProgramType,91,2,Homelessness Prevention
"Parking Location ",92,1,On Campus
"Parking Location ",92,5,Off Campus
"Parking Location ",92,15,Garage
"Parking Location ",92,20,Street
Insurance Type,93,1,None
Insurance Type,93,5,"Liability Only "
Insurance Type,93,10,Complete Coverage
Ownership Type,94,1,"Own "
Ownership Type,94,5,"Leased "
Ownership Type,94,10,Rented
Ownership Type,94,15,Borrowed
Ownership Type,94,101,Making Payments
Ownership Type,94,102,Not Applicable
Ownership Type,94,103,Data not collected
Shifts,95,1,Day
Shifts,95,5,Evening
Shifts,95,10,Midnight
Type of Work,97,1,Full Time
Type of Work,97,5,Part Time
Type of Work,97,7,Contract
Type of Work,97,10,Seasonal / sporadic (including day labor)
Type of Work,97,15,Full Time - Seasonal
Type of Work,97,20,"Part Time - Seasonal "
Type of Work,97,25,Other
Type of Work,97,30,Volunteer
Type of Work,97,99,Not Looking for Work
"Set or Varied ",98,1,Set Schedule
"Set or Varied ",98,5,Varied Schedule
APR Operating Year,99,1,1
APR Operating Year,99,2,2
APR Operating Year,99,3,3
APR Operating Year,99,4,4
APR Operating Year,99,5,5
APR Operating Year,99,6,6
APR Operating Year,99,7,7
APR Operating Year,99,8,8
APR Operating Year,99,9,9
APR Operating Year,99,10,10
APR Operating Year,99,11,11
APR Operating Year,99,12,12
APR Operating Year,99,13,13
APR Operating Year,99,14,14
APR Operating Year,99,15,15
APR Operating Year,99,16,16
APR Operating Year,99,17,17
APR Operating Year,99,18,18
APR Operating Year,99,19,19
APR Operating Year,99,20,20
Yes or No,100,1,Yes
Yes or No,100,2,No
"Employment Limitation ",101,1,"Sight "
"Employment Limitation ",101,5,"Hearing "
"Employment Limitation ",101,10,"Physical "
"Employment Limitation ",101,15,Must work indoors
"Employment Limitation ",101,20,Can't stand for long periods
"Employment Limitation ",101,25,Disabled and Barrier to Employment
SHP Expenses,102,1,Leasing
SHP Expenses,102,2,Supportive Services
SHP Expenses,102,3,Operating Costs
SHP Expenses,102,4,HMIS Activities
SHP Expenses,102,5,Administration
SHP Expenses,102,6,Acquisition
SHP Expenses,102,7,Rehabilitation
SHP Expenses,102,8,New construction
Cash Match Source Group,103,1,Grantee/project sponsor cash
Cash Match Source Group,103,2,Local government (please specify)
Cash Match Source Group,103,3,State government  (please specify)
Cash Match Source Group,103,4,Federal government (please specify)
Cash Match Source Group,103,5,Community Development Block Grant (CDBG)
Cash Match Source Group,103,6,Foundations (please specify)
Cash Match Source Group,103,7,Private cash resources (please specify)
Cash Match Source Group,103,8,Occupancy charge / fees
Apr HMIS Activities,104,1,Central Server(s)
Apr HMIS Activities,104,2,Personal Computers and Printers
Apr HMIS Activities,104,3,"Networking "
Apr HMIS Activities,104,4,"Security "
Apr HMIS Activities,104,5,"Software / User Licensing "
Apr HMIS Activities,104,6,Software Installation
Apr HMIS Activities,104,7,Support and Maintenance
Apr HMIS Activities,104,8,Supporting Software Tools
Apr HMIS Activities,104,9,Training by Third Parties
Apr HMIS Activities,104,10,Hosting / Technical Services
Apr HMIS Activities,104,11,"Programming: Customization "
Apr HMIS Activities,104,12,"Programming: System Interface "
Apr HMIS Activities,104,13,"Programming: Data Conversion "
Apr HMIS Activities,104,14,Security Assessment and Setup
Apr HMIS Activities,104,15,On-line Connectivity  (Internet Access)
Apr HMIS Activities,104,16,Facilitation
Apr HMIS Activities,104,17,Disaster and Recovery
Apr HMIS Activities,104,18,Project Management / Coordination
Apr HMIS Activities,104,19,Data Analysis
Apr HMIS Activities,104,20,Programming
Apr HMIS Activities,104,21,Technical Assistance and Training
Apr HMIS Activities,104,22,"Administrative Support Staff "
Apr HMIS Activities,104,23,"Space Costs "
Apr HMIS Activities,104,24,Operational Costs
Apr HMIS Activities,104,25,Equipment
Apr HMIS Activities,104,26,Software
Apr HMIS Activities,104,27,Services
Apr HMIS Activities,104,28,Personnel
Apr HMIS Activities,104,29,HMIS Space and Operations
Xml Form Types,105,1,Report Parameters
"Payment Method ",107,1,Hourly
"Payment Method ",107,5,Salary/Fixed
"Payment Method ",107,10,Volunteer
"Payment Method ",107,11,Encounter Rate
"Payment Method ",107,12,Fee Schedule
Termination Reason,108,-1,Other
Termination Reason,108,1,Poor Job Performance
Termination Reason,108,5,Reduction In Force
Termination Reason,108,10,Theft
Termination Reason,108,15,Higher compensation/benefits package in the same field
Termination Reason,108,20,Change in job field
Work History Exit Reason,109,1,Quit
Work History Exit Reason,109,5,Laid Off
Work History Exit Reason,109,10,Terminated
Work History Exit Reason,109,15,Unknown
Crime Status,110,1,Convicted
Crime Status,110,2,Paroled
Conviction Status,112,5,Convicted
Conviction Status,112,10,Accused
Conviction Status,112,15,Acquitted
Probation Reason,113,1,Good Behavior
Probation Reason,113,2,Overcrowding
Abuser Relationship,114,1,Boy or Girl Friend
Abuser Relationship,114,5,Husband/Wife
Abuser Relationship,114,10,Father/Mother
Abuser Relationship,114,20,Sibling
Abuser Relationship,114,25,Relative
Length of Abuse,115,1,Under 1 Year
Length of Abuse,115,5,1 to 5 Years
Length of Abuse,115,10,6 to 10 Years
Length of Abuse,115,15,11 to 20 Years
Length of Abuse,115,20,Over 20 Years
Drug and Alcohol Association,116,1,"Yes, by abuser"
Drug and Alcohol Association,116,5,"Yes, by victim"
Drug and Alcohol Association,116,10,"Yes, by both"
Drug and Alcohol Association,116,15,No
Weapons Used,117,1,Hands
Weapons Used,117,5,Gun
Weapons Used,117,10,Knife
Weapons Used,117,35,Other
Date Options (Report Parameters),119,10,Beginning Of This Week
Date Options (Report Parameters),119,20,End Of This Week
Date Options (Report Parameters),119,30,Beginning Of Last Week
Date Options (Report Parameters),119,40,End Of Last Week
Date Options (Report Parameters),119,50,Beginning Of This Month
Date Options (Report Parameters),119,60,End Of This Month
Date Options (Report Parameters),119,70,Beginning Of Last Month
Date Options (Report Parameters),119,80,End Of Last Month
Date Options (Report Parameters),119,90,Beginning Of This Quarter
Date Options (Report Parameters),119,100,End Of This Quarter
Date Options (Report Parameters),119,110,Beginning Of Last Quarter
Date Options (Report Parameters),119,120,End Of Last Quarter
Date Options (Report Parameters),119,130,Beginning Of This Year
Date Options (Report Parameters),119,140,End Of This Year
Date Options (Report Parameters),119,150,Beginning Of Last Year
Date Options (Report Parameters),119,160,End Of Last Year
Not Looking for Work Reason,120,1,Full Time Student
Not Looking for Work Reason,120,5,Child Care Needs
Not Looking for Work Reason,120,10,Sick Family Member Living with Us
Days of Week,121,1,"Sunday "
Days of Week,121,5,Monday
Days of Week,121,10,Tuesday
Days of Week,121,15,Wednesday
Days of Week,121,20,Thursday
Days of Week,121,25,Friday
Days of Week,121,30,Saturday
,122,1,Justice Star
,122,2,Homelessness Star
Report Format Types,124,1,PDF
Report Format Types,124,2,Excel
CitizenshipStatus,127,1,U.S. Citizen
CitizenshipStatus,127,2,Eligible Non-Citizen
CitizenshipStatus,127,3,Ineligible Non-Citizen
CitizenshipStatus,127,4,Undocumented
Marital Status,128,1,Single
Marital Status,128,2,Divorced
Marital Status,128,3,Married & Living with Spouse
Marital Status,128,4,Married & Not Living with Spouse
Marital Status,128,5,Common Law
Marital Status,128,6,Living Together
Marital Status,128,7,Widowed
Marital Status,128,8,Other
Marital Status,128,9,Unknown
Marital Status,128,10,Separated
Marital Status,128,11,Choose not to respond
Victimization List (PPO),129,1,Sexual Assault
Victimization List (PPO),129,5,"Domestic Violence "
Victimization List (PPO),129,10,Stalking
"Protection Order Types ",130,1,"Restraining "
"Protection Order Types ",130,5,Stalking
Family Member Behavior Issues List,131,1,Child Tantrums
Family Member Behavior Issues List,131,5,Fights in School
Family Member Behavior Issues List,131,10,Hits in Anger
Family Member Behavior Issues List,131,15,Throws Things in Anger
Family Member Behavior Issues List,131,20,Every in a Program
Referral Status,132,1,Referred
Referral Status,132,2,Acknowledged
Referral Status,132,3,Pending Approval
Referral Status,132,4,Accepted/Approved
Referral Status,132,5,Turned Away
Referral Status,132,6,Ineligible
Referral Status,132,8,Client Turned Down Referral
Referral Status,132,99,Client Did Not Follow up
Language,133,-1,Other
Language,133,1,English
Language,133,2,Spanish
Language,133,3,Chinese
Language,133,4,Hindi
Language,133,5,Russian
Language,133,6,Arabic
Language,133,7,Portuguese
Language,133,8,Bengali
Language,133,9,French
Language,133,10,"Malay,Indonesian"
Language,133,11,German
Language,133,12,Japanese
Language,133,13,Farsi (Persian)
Language,133,14,Urdu
Language,133,15,Punjabi
Language,133,16,Vietnamese
Language,133,17,Tamil
Language,133,18,Javanese
Language,133,19,Korean
Language,133,20,Turkish
