dbo,AssessHealthInsurance,AssessmentID,FK_AssessHealthInsurance_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessHIV,AssessmentID,FK_AssessHIV_Assessment,dbo,Assessment,AssessmentID
dbo,AssessHIV,CreatedBy,FK_AssessHIV_Users,dbo,Users,EntityID
dbo,AssessHIVRiskFactors,AssessmentID,FK_AssessHIVRiskFactors_Assessment,dbo,Assessment,AssessmentID
dbo,AssessHOPWAOutcome,AssessmentID,FK_AssessHOPWAOutcome_Assessment,dbo,Assessment,AssessmentID
dbo,AssessHOPWAOutcome,CreatedBy,FK_AssessHOPWAOutcome_Users,dbo,Users,EntityID
dbo,AssessHousing,AssessmentID,FK_AssessHousing_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessHousing,CreatedBy,FK_AssessHousing_Users,dbo,Users,EntityID
dbo,AssessHousing,HousingAddressID,FK_AssessHousing_ClientAddress,dbo,ClientAddress,AddressID
dbo,AssessHousing,RentalAddressID,FK_AssessHousing_Rental_ClientAddress,dbo,ClientAddress,AddressID
dbo,AssessHousingInspection,AssessmentID,FK_AssessHousingInspection_Assessment,dbo,Assessment,AssessmentID
dbo,AssessHousingInspection,CaseNoteID,FK_AssessHousingInspection_CaseNotes,dbo,CaseNotes,CaseNoteID
dbo,AssessHousingInspection,PropertyID,FK_AssessHousingInspection_Provider,dbo,Provider,EntityID
dbo,AssessHousingInspection,CreatedBy,FK_AssessHousingInspection_Users,dbo,Users,EntityID
dbo,AssessHousingInspection,TeamID,FK_AssessHousingInspection_ApprovalGroup,dbo,ApprovalGroup,ApprovalGroupID
dbo,AssessHousingInspection,InspectorID,FK_AssessHousingInspection_Users1,dbo,Users,EntityID
dbo,AssessHousingInspectionFollowUp,AssessHousingInspectionID,FK_AssessHousingInspectionFollowUp_AssessHousingInspection,dbo,AssessHousingInspection,AssessHousingInspectionID
dbo,AssessHousingInspectionFollowUp,FollowUpID,FK_AssessHousingInspectionFollowUp_FollowUp,dbo,FollowUp,FollowUpID
dbo,AssessHousingInspectionFollowUp,CreatedBy,FK_AssessHousingInspectionFollowUp_Users,dbo,Users,EntityID
dbo,AssessHousingLease,AssessmentID,FK_AssessHousingLease_Assessment,dbo,Assessment,AssessmentID
dbo,AssessHousingLease,PlacedSlotID,FK_AssessHousingLease_ResourceUsageSlot,dbo,ResourceUsageSlot,SlotID
dbo,AssessHousingLease,LandLordID,FK_AssessHousingLease_Provider,dbo,Provider,EntityID
dbo,AssessHousingLease,CaseNoteID,FK_AssessHousingLease_CaseNotes,dbo,CaseNotes,CaseNoteID
dbo,AssessHousingLease,CreatedBy,FK_AssessHousingLease_Users1,dbo,Users,EntityID
dbo,AssessHousingLease,SubsidizedRentAccountID,FK_AssessHousingLease_Account,dbo,Account,AccountID
dbo,AssessHousingLease,SubsidizedUtilityAccountID,FK_AssessHousingLease_Account1,dbo,Account,AccountID
dbo,AssessHousingLease,SubsidizedDepositAccountID,FK_AssessHousingLease_Account2,dbo,Account,AccountID
dbo,AssessHousingLease,UtilityDepositAccount,FK_AssessHousingLease_Account3,dbo,Account,AccountID
dbo,AssessHousingLease,PetDepositAccount,FK_AssessHousingLease_Account4,dbo,Account,AccountID
dbo,AssessHousingLeaseHistory,AssessmentID,FK_AssessHousingLeaseHistory_Assessment,dbo,AssessHousingLease,AssessmentID
dbo,AssessHousingLeaseHistory,PlacedSlotID,FK_AssessHousingLeaseHistory_ResourceUsageSlot,dbo,ResourceUsageSlot,SlotID
dbo,AssessHousingLeaseHistory,LandLordID,FK_AssessHousingLeaseHistory_Provider,dbo,Provider,EntityID
dbo,AssessHousingLeaseHistory,CreatedBy,FK_AssessHousingLeaseHistory_Users1,dbo,Users,EntityID
dbo,AssessHousingLeaseHistory,SubsidizedRentAccountID,FK_AssessHousingLeaseHistory_Account,dbo,Account,AccountID
dbo,AssessHousingLeaseHistory,SubsidizedUtilityAccountID,FK_AssessHousingLeaseHistory_Account1,dbo,Account,AccountID
dbo,AssessHousingLeaseHistory,SubsidizedDepositAccountID,FK_AssessHousingLeaseHistory_Account2,dbo,Account,AccountID
dbo,AssessHousingLeaseHistory,UtilityDepositAccount,FK_AssessHousingLeaseHistory_Account3,dbo,Account,AccountID
dbo,AssessHousingLeaseHistory,PetDepositAccount,FK_AssessHousingLeaseHistory_Account4,dbo,Account,AccountID
dbo,AssessHousingNeed,AssessmentID,FK_AssessHousingNeed_AssessmentID_Assessment_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessHousingNeed,CreatedBy,FK_AssessHousingNeed_CreatedBy_Users_EntityID,dbo,Users,EntityID
dbo,AssessHousingNeed,DeletedBy,FK_AssessHousingNeed_DeletedBy_Users_EntityID,dbo,Users,EntityID
dbo,AssessHousingNeed,LastModifiedBy,FK_AssessHousingNeed_LastModifiedBy_Users_EntityID,dbo,Users,EntityID
dbo,AssessHousingNeed,OwnedByOrgID,FK_AssessHousingNeed_OwnedByOrgID_Organization_EntityID,dbo,Organization,EntityID
dbo,AssessHousingPlacement,AssessmentID,FK_AssessHousingPlacement_Assessment,dbo,Assessment,AssessmentID
dbo,AssessHousingPlacement,PlacementBy,FK_AssessHousingPlacement_Users,dbo,Users,EntityID
dbo,AssessHousingPlacement,LandLordID,FK_AssessHousingPlacement_Provider,dbo,Provider,EntityID
dbo,AssessHousingPlacement,CaseNoteID,FK_AssessHousingPlacement_CaseNotes,dbo,CaseNotes,CaseNoteID
dbo,AssessHousingPlacement,CreatedBy,FK_AssessHousingPlacement_Users1,dbo,Users,EntityID
dbo,AssessHousingPlacement,ProviderPropertyID,FK_AssessHousingPlacement_ProviderProperty,dbo,ProviderProperty,ProviderPropertyID
dbo,AssessHousingPlacementFollowUp,AssessHousingPlacementID,FK_AssessHousingPlacementFollowUp_AssessHousingPlacement,dbo,AssessHousingPlacement,AssessmentID
dbo,AssessHousingPlacementFollowUp,FollowUpID,FK_AssessHousingPlacementFollowUp_FollowUp,dbo,FollowUp,FollowUpID
dbo,AssessHousingPlacementFollowUp,CreatedBy,FK_AssessHousingPlacementFollowUp_Users,dbo,Users,EntityID
dbo,AssessHSUniversal,AssessmentID,FK_AssessHSUniversal_Assessment,dbo,Assessment,AssessmentID
dbo,AssessHSUniversal,CaseNoteID,FK_AssessHSUniversal_CaseNotes,dbo,CaseNotes,CaseNoteID
dbo,AssessHSUniversal,CreatedBy,FK_AssessHSUniversal_Users1,dbo,Users,EntityID
dbo,AssessHUDHOPWA,AssessmentID,FK_AssessHUDHOPWA_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessHUDHOPWA,CreatedBy,FK_AssessHUDHOPWA_CreatedBy,dbo,Users,EntityID
dbo,AssessHUDPATH,AssessmentID,FK_AssessHUDPATH_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessHUDPATH,CreatedBy,FK_AssessHUDPATH_CreatedBy,dbo,Users,EntityID
dbo,AssessHUDProgram,AssessmentID,FK_AssessHUDProgram_Assessment,dbo,Assessment,AssessmentID
dbo,AssessHUDProgram,CreatedBy,FK_AssessHUDProgram_Users,dbo,Users,EntityID
dbo,AssessHUDProgram,AddressID,FK_AssessHUDProgram_AddressID,dbo,ClientAddress,AddressID
dbo,AssessHUDProgramOtherInfo,AssessmentID,FK_AssessHUDProgramOtherInfo_AssessmentID,dbo,AssessHUDProgram,AssessmentID
dbo,AssessHUDRHY,AssessmentID,FK_AssessHUDRHY_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessHUDRHY,CreatedBy,FK_AssessHUDRHY_CreatedBy,dbo,Users,EntityID
dbo,AssessHUDRHYExit,AssessmentID,FK_AssessHUDRHYExit_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessHUDRHYExit,CreatedBy,FK_AssessHUDRHYExit_CreatedBy,dbo,Users,EntityID
dbo,AssessHUDUniversal,AssessmentID,FK_AssessHUDUniversal_Assessment,dbo,Assessment,AssessmentID
dbo,AssessHUDUniversal,CreatedBy,FK_AssessHUDUniversal_Users,dbo,Users,EntityID
dbo,AssessHUDUniversal,ClientLocation,FK_AssessHUDUniversal_ClientLocation,dbo,Provider,EntityID
dbo,AssessHUDUniversalOtherInfo,AssessmentID,FK_AssessHUDUniversalOtherInfo_AssessmentID,dbo,AssessHUDUniversal,AssessmentID
dbo,AssessHumanTraffic,AssessmentID,FK_AssessHumanTraffic_AssessmentID_Assessment_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessHumanTraffic,CreatedBy,FK_AssessHumanTraffic_CreatedBy_Users_EntityID,dbo,Users,EntityID
dbo,AssessHumanTraffic,DeletedBy,FK_AssessHumanTraffic_DeletedBy_Users_EntityID,dbo,Users,EntityID
dbo,AssessHumanTraffic,LastModifiedBy,FK_AssessHumanTraffic_LastModifiedBy_Users_EntityID,dbo,Users,EntityID
dbo,AssessHumanTraffic,OwnedByOrgID,FK_AssessHumanTraffic_OwnedByOrgID_Organization_EntityID,dbo,Organization,EntityID
dbo,AssessHVRP,AssessmentID,FK_AssessHVRP_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessHVRP,CreatedBy,FK_AssessHVRP_Users,dbo,Users,EntityID
dbo,AssessHVRPEmploymentExt,EmploymentRetentionID,FK_AssessHVRPEmploymentExt_EmploymentRetention,dbo,EmploymentRetention,EmploymentRetentionID
dbo,AssessHVRPEmploymentExt,AssessmentID,FK_AssessHVRPEmploymentExt_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessHVRPEmploymentExt,CreatedBy,FK_AssessHVRPEmploymentExt_Users,dbo,Users,EntityID
dbo,AssessHVRPEmploymentPayRate,AssessHVRPEmploymentExtID,FK_AssessHVRPEmploymentPayRate_AssessHVRPEmploymentExtID_AssessHVRPEmploymentExt_AssessHVRPEmploymentExtID,dbo,AssessHVRPEmploymentExt,AssessHVRPEmploymentExtID
dbo,AssessHVRPEmploymentPayRate,CreatedBy,FK_AssessHVRPEmploymentPayRate_CreatedBy_Users_EntityID,dbo,Users,EntityID
dbo,AssessHVRPEmploymentPayRate,DeletedBy,FK_AssessHVRPEmploymentPayRate_DeletedBy_Users_EntityID,dbo,Users,EntityID
dbo,AssessHVRPEmploymentPayRate,LastModifiedBy,FK_AssessHVRPEmploymentPayRate_LastModifiedBy_Users_EntityID,dbo,Users,EntityID
dbo,AssessHVRPEmploymentPayRate,OwnedByOrgID,FK_AssessHVRPEmploymentPayRate_OwnedByOrgID_Organization_EntityID,dbo,Organization,EntityID
dbo,AssessiADL,AssessmentID,FK_AssessiADL_Assessment,dbo,Assessment,AssessmentID
dbo,AssessiADL,DomainID,FK_AssessiADLOutcomeDomain,dbo,OutcomeDomain,DomainID
dbo,AssessiADL,ScoreID,FK_AssessiADL_OutcomeScore,dbo,OutcomeScore,ScoreID
dbo,AssessiADL,CreatedBy,FK_AssessiADL_Users,dbo,Users,EntityID
dbo,AssessiADLSummary,AssessmentID,FK_AssessiADLSummary_Assessment,dbo,Assessment,AssessmentID
dbo,AssessInfDisease,AssessmentID,FK_AssessInfDisease_Assessment,dbo,Assessment,AssessmentID
dbo,AssessInfDisease,CreatedBy,FK_AssessInfDisease_Users,dbo,Users,EntityID
dbo,AssessInfDisease,ImmunizationID,FK__AssessInf__Immun__134B6AA9,dbo,Immunizations,ImmunizationID
dbo,AssessInjury,AssessmentID,FK_AssessInjury_Assessment,dbo,Assessment,AssessmentID
dbo,AssessInjury,CreatedBy,FK_AssessInjury_Users,dbo,Users,EntityID
dbo,AssessInspectionFinding,AssessHousingInspectionID,FK_AssessInspectionFinding_AssessHousingInspection,dbo,AssessHousingInspection,AssessHousingInspectionID
dbo,AssessInspectionFinding,AssessmentID,FK_AssessInspectionFinding_Assessment,dbo,Assessment,AssessmentID
dbo,AssessIssue,AssessmentID,FK_AssessIssue_Assessment,dbo,Assessment,AssessmentID
dbo,AssessIssue,IssueTypeID,FK_AssessIssue_IssueType,dbo,IssueType,IssueTypeID
dbo,AssessIssueOtherExt,AssessIssueID,FK_AssessIssueOtherExt_AssessIssue,dbo,AssessIssue,AssessIssueID
dbo,AssessLeadExposure,AssessmentID,FK_AssessLeadExposure_Assessment,dbo,Assessment,AssessmentID
dbo,AssessLeadExposureOther,AssessmentID,FK_AssessLeadExposureOther_AssessmentID,dbo,AssessLeadExposure,AssessmentID
dbo,AssessLegalHistory,AssessmentID,FK_AssessLegalHistory_AssessmentID_Assessment_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessLegalHistory,CreatedBy,FK_AssessLegalHistory_CreatedBy_Users_EntityID,dbo,Users,EntityID
dbo,AssessLegalHistory,DeletedBy,FK_AssessLegalHistory_DeletedBy_Users_EntityID,dbo,Users,EntityID
dbo,AssessLegalHistory,LastModifiedBy,FK_AssessLegalHistory_LastModifiedBy_Users_EntityID,dbo,Users,EntityID
dbo,AssessLegalHistory,OwnedByOrgID,FK_AssessLegalHistory_OwnedByOrgID_Organization_EntityID,dbo,Organization,EntityID
dbo,AssessLevelofCare,AssessmentID,FK_AssessLevelofCare_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessLevelofCare,CreatedBy,FK_AssessLevelofCare_CreatedBy,dbo,Users,EntityID
dbo,AssessLevelOfCareOther,AssessmentID,FK_AssessLevelOfCareOther_AssessmentID,dbo,AssessLevelofCare,AssessmentID
dbo,AssessLIHEAPOptions,AssessmentID,FK_AssessLIHEAPOptions_Assessment,dbo,Assessment,AssessmentID
dbo,AssessMedicalCare,AssessmentID,FK_AssessMedicalCare_Assessment,dbo,Assessment,AssessmentID
dbo,AssessMedicalCare,CreatedBy,FK_AssessMedicalCare_Users,dbo,Users,EntityID
dbo,Assessment,EnrollmentID,FK_Assessment_Enrollment,dbo,Enrollment,EnrollmentID
dbo,Assessment,CreatedBy,FK_Assessment_Users,dbo,Users,EntityID
dbo,AssessMentalHealthScreen,AssessmentID,FK_AssessMentalHealthScreen_Assessment,dbo,Assessment,AssessmentID
dbo,AssessMentalHealthScreen,CreatedBy,FK_AssessMentalHealthScreen_Users,dbo,Users,EntityID
dbo,AssessmentCatBridge,AssessmentID,FK_AssessmentCatBridge_Assessment,dbo,Assessment,AssessmentID
dbo,AssessmentCatBridge,CategoryID,FK_AssessmentCatBridge_Category,dbo,DomainTypeCategoryType,CategoryID
dbo,AssessmentCatBridge,CreatedBy,FK_AssessmentCatBridge_Users,dbo,Users,EntityID
dbo,AssessmentEnrollment,EnrollmentID,FK_AssessmentEnrollment_EnrollmentID,dbo,Enrollment,EnrollmentID
dbo,AssessmentEnrollment,AssessmentID,FK_AssessmentEnrollment_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessmentHMISLabels,AssessmentID,FK_AssessmentHMISLabels_Assessment,dbo,Assessment,AssessmentID
dbo,AssessmentHomeType,AssessmentID,FK_AssessmentHomeType_Assessment,dbo,Assessment,AssessmentID
dbo,AssessmentMilestone,AssessmentID,FK_AssessmentMilestone_Assessment,dbo,Assessment,AssessmentID
dbo,AssessmentMilestone,CreatedBy,FK_AssessmentMilestone_Users,dbo,Users,EntityID
dbo,AssessmentMilestone,OwnedByOrgID,FK_AssessmentMilestone_Organization,dbo,Organization,EntityID
dbo,AssessmentStarExt,AssessmentID,FK_AssessmentStarExt_Assessment,dbo,Assessment,AssessmentID
dbo,AssessmentStarExt,CreatedBy,FK_AssessmentStarExt_Users,dbo,Users,EntityID
dbo,AssessmentType,FormID,FK_AssessmentType_Form,dbo,Form,FormID
dbo,AssessmentType,CreatedBy,FK_AssessmentType_Users,dbo,Users,EntityID
dbo,AssessMissionImpact,AssessmentID,FK_AssessMissionImpact_Assessment,dbo,Assessment,AssessmentID
dbo,AssessMissionImpact,CreatedBy,FK_AssessMissionImpact_Users,dbo,Users,EntityID
dbo,AssessMissionImpact,OwnedByOrgID,FK_AssessMissionImpact_Organization,dbo,Organization,EntityID
dbo,AssessMissionImpact,CurrentJobWorkHistoryID,FK_AssessMissionImpact_CurrentJobWorkHistoryID,dbo,WorkHistory,WorkHistoryID
dbo,AssessMissionImpact,JobPlacementID,FK_AssessMissionImpact_JobPlacementID,dbo,AssessEmploymentPlacement,AssessmentID
dbo,AssessMissionImpact,RetentionContextType,FK_AssessMissionImpact_RetentionContextType,dbo,ContextType,ContextTypeID
dbo,AssessNutrition,AssessmentID,FK_AssessNutrition_Assessment,dbo,Assessment,AssessmentID
dbo,AssessNutrition,DomainID,FK_AssessNutrition_OutcomeDomain,dbo,OutcomeDomain,DomainID
dbo,AssessNutrition,ScoreID,FK_AssessNutrition_OutcomeScore,dbo,OutcomeScore,ScoreID
dbo,AssessNutrition,CreatedBy,FK_AssessNutrition_Users,dbo,Users,EntityID
dbo,AssessNutritionSummary,AssessmentID,FK_AssessNutritionSummary_Assessment,dbo,Assessment,AssessmentID
dbo,AssessOralHealth,AssessmentID,FK_AssessOralHealth_Assessment,dbo,Assessment,AssessmentID
dbo,AssessOralHealth,CreatedBy,FK_AssessOralHealth_Users,dbo,Users,EntityID
dbo,AssessOST,AssessmentID,FK_AssessOST_Assessment,dbo,Assessment,AssessmentID
dbo,AssessOST,AssessmentID,CONAssessOSTAssessmentIDAssessmentAssessmentID,dbo,Assessment,AssessmentID
dbo,AssessOST,CreatedBy,FK_AssessOST_Users,dbo,Users,EntityID
dbo,AssessOutcomes,AssessmentID,FK_AssessOutcomes_Assessment,dbo,Assessment,AssessmentID
dbo,AssessOutcomes,DomainID,FK_AssessOutcomes_OutcomeDomain,dbo,OutcomeDomain,DomainID
dbo,AssessOutcomes,ScoreID,FK_AssessOutcomes_OutcomeScore,dbo,OutcomeScore,ScoreID
dbo,AssessOutcomes,CreatedBy,FK_AssessOutcomes_Users,dbo,Users,EntityID
dbo,AssessPhaseEvaluation,AssessmentID,FK_AssessPhaseEvaluation_Assessment,dbo,Assessment,AssessmentID
dbo,AssessPhaseEvaluation,EvaluatorID,FK_AssessPhaseEvaluation_Entity,dbo,Entity,EntityID
dbo,AssessPhaseEvaluation,CreatedBy,FK_AssessPhaseEvaluation_Users,dbo,Users,EntityID
dbo,AssessPrePurchHomebuyer,AssessmentID,FK_AssessPrePurchHomebuyer_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessPrePurchHomebuyer,CreatedBy,FK_AssessPrePurchHomebuyer_CreatedBy,dbo,Users,EntityID
dbo,AssessPrePurchHomebuyer,LastModifiedby,FK_AssessPrePurchHomebuyer_LastModifiedBy,dbo,Users,EntityID
dbo,AssessPressureSafety,AssessmentID,FK_AssessPressureSafety_Assessment,dbo,Assessment,AssessmentID
dbo,AssessPressureSafety,CreatedBy,FK_AssessPressureSafety_Users,dbo,Users,EntityID
dbo,AssessPressureSafety,OwnedByOrgID,FK_AssessPressureSafety_Organization,dbo,Organization,EntityID
dbo,AssessPRVISPDAT,CreatedBy,FK_AssessPRVISPDAT_Users,dbo,Users,EntityID
dbo,AssessPRVISPDAT,LastModifiedBy,FK_AssessPRVISPDAT_LastModifiedBy,dbo,Users,EntityID
dbo,AssessQuestion,AssessmentID,FK_AssessQuestion_Assessment,dbo,Assessment,AssessmentID
dbo,AssessQuestion,QuestionTypeID,FK_AssessQuestion_QuestionType,dbo,QuestionType,QuestionTypeID
dbo,AssessQuestionSummary,AssessmentID,FK_AssessQuestionSummary_Assessment,dbo,Assessment,AssessmentID
dbo,AssessReadersHomework,AssessmentID,FK_AssessReadersHomework_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessReadersHomework,CourseTypeID,FK_AssessReadersHomework_CourseTypeID,dbo,CourseType,CourseTypeID
dbo,AssessReadersHomework,CreatedBy,FK_AssessReadersHomework_Users,dbo,Users,EntityID
dbo,AssessRentCalculation,AssessmentID,FK_AssessRentCalculation_Assessment,dbo,Assessment,AssessmentID
dbo,AssessRentCalculation,CreatedBy,FK_AssessRentCalculation_Users,dbo,Users,EntityID
dbo,AssessSeniorFallPrevention,AssessmentID,FK_AssessSeniorFallPrevention_Assessment,dbo,Assessment,AssessmentID
dbo,AssessSeniorFallPrevention,CreatedBy,FK_AssessSeniorFallPrevention_Users,dbo,Users,EntityID
dbo,AssessSeniorServices,AssessmentID,FK_AssessSeniorServices_Assessment,dbo,Assessment,AssessmentID
dbo,AssessSeniorServices,CreatedBy,FK_AssessSeniorServices_Users,dbo,Users,EntityID
dbo,AssessSLUMS,AssessmentID,FK_AssessSLUMS_Assessment,dbo,Assessment,AssessmentID
dbo,AssessSNAPWE,AssessmentID,FK_AssessSNAPWE_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessSNAPWE,CreatedBy,FK_AssessSNAPWE_Users,dbo,Users,EntityID
dbo,AssessSPDAT,AssessmentID,FK_AssessSPDAT_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessSPDAT,CreatedBy,FK_AssessSPDAT_CreatedBy,dbo,Users,EntityID
dbo,AssessSPDATComments,AssessmentID,FK_AssessSPDATComments_AssessmentID,dbo,AssessSPDAT,AssessmentID
dbo,AssessSPDATFamilyComments,AssessmentID,FK_AssessSPDATFamilyComments_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessSpirituality,AssessmentID,FK_AssessSpirituality_Assessment,dbo,Assessment,AssessmentID
dbo,AssessSpirituality,MinisterContactID,FK_AssessSpirituality_Contacts,dbo,Entity,EntityID
dbo,AssessSpirituality,CreatedBy,FK_AssessSpirituality_Users,dbo,Users,EntityID
dbo,AssessSpirituality,CaseNoteID,FK_AssessSpirituality_CaseNotes,dbo,CaseNotes,CaseNoteID
dbo,AssessStudentGoal,AssessmentID,FK_AssessStudentGoal_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessStudentGoal,CreatedBy,FK_AssessStudentGoal_Users,dbo,Users,EntityID
dbo,AssessSubstanceAbuse,AssessmentID,FK_AssessSubstanceAbuse_Assessment,dbo,Assessment,AssessmentID
dbo,AssessSubstanceAbuse,SponsorContactID,FK_AssessSubstanceAbuse_Contacts,dbo,Entity,EntityID
dbo,AssessSubstanceAbuse,CaseNoteID,FK_AssessSubstanceAbuse_CaseNotes,dbo,CaseNotes,CaseNoteID
dbo,AssessSubstanceAbuse,CreatedBy,FK_AssessSubstanceAbuse_Users,dbo,Users,EntityID
dbo,AssessTayVISPDAT,AssessmentID,FK_AssessTayVISPDAT_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessTayVISPDAT,CreatedBy,FK_AssessTayVISPDAT_CreatedBy,dbo,Users,EntityID
dbo,AssessTBExposure,AssessmentID,FK_AssessTBExposure_Assessment,dbo,Assessment,AssessmentID
dbo,AssessTest,AssessmentID,FK_AssessTest_Assessment,dbo,Assessment,AssessmentID
dbo,AssessTest,TestTypeID,FK_AssessTest_TestType,dbo,TestType,TestTypeID
dbo,AssessTobacco,AssessmentID,FK_AssessTobacco_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessTobacco,CreatedBy,FK_AssessTobacco_CreatedBy,dbo,Users,EntityID
dbo,AssessTobacco,LastModifiedby,FK_AssessTobacco_LastModifiedBy,dbo,Users,EntityID
dbo,AssessTobaccoFears,AssessmentID,FK_AssessTobaccoFears_AssessmentID,dbo,AssessTobacco,AssessmentID
dbo,AssessTobaccoOther,AssessmentID,FK_AssessTobaccoOther_AssessmentID,dbo,AssessTobacco,AssessmentID
dbo,AssessTobaccoStrategies,AssessmentID,FK_AssessTobaccoStrategies_AssessmentID,dbo,AssessTobacco,AssessmentID
dbo,AssessTobaccoTriggers,AssessmentID,FK_AssessTobaccoTriggers_AssessmentID,dbo,AssessTobacco,AssessmentID
dbo,AssessTobaccoType,AssessmentID,FK_AssessTobaccoType_AssessmentID,dbo,AssessTobacco,AssessmentID
dbo,AssessTransportation,AssessmentID,FK_AssessTransportation_Assessment,dbo,Assessment,AssessmentID
dbo,AssessTransportation,CreatedBy,FK_AssessTransportation_Users,dbo,Users,EntityID
dbo,AssessTriage,AssessmentID,FK_AssessTriage_Assessment,dbo,Assessment,AssessmentID
dbo,AssessTriage,DomainID,FK_AssessTriage_OutcomeDomain,dbo,OutcomeDomain,DomainID
dbo,AssessTriage,ScoreID,FK_AssessTriage_OutcomeScore,dbo,OutcomeScore,ScoreID
dbo,AssessTriage,CreatedBy,FK_AssessTriage_Users,dbo,Users,EntityID
dbo,AssessTriageSummary,AssessmentID,FK_AssessTriageSummary_Assessment,dbo,Assessment,AssessmentID
dbo,AssessTriageSummary,EntityContactID,FK_AssessTriageSummary_Entity,dbo,Entity,EntityID
dbo,AssessVeteran,AssessmentID,FK_AssessVeteran_Assessment,dbo,Assessment,AssessmentID
dbo,AssessVeteran,CreatedBy,FK_AssessVeteran_Users,dbo,Users,EntityID
dbo,AssessVeteran,AddressID,FK_AssessVeteran_AddressID,dbo,ClientAddress,AddressID
dbo,AssessVeteranTheaterOfOperation,AssessmentID,FK_AssessVeteranTheaterOfOperation_Assessment,dbo,Assessment,AssessmentID
dbo,AssessViewMapping,FormID,FK_AssessViewMapping_Form,dbo,Form,FormID
dbo,AssessViewMapping,FormMapID,FK_AssessViewMapping_Form2,dbo,Form,FormID
dbo,AssessVISPDAT,AssessmentID,FK_AssessVISPDAT_AssessmentID,dbo,Assessment,AssessmentID
dbo,AssessVISPDAT,CreatedBy,FK_AssessVISPDAT_CreatedBy,dbo,Users,EntityID
dbo,AssessVISPDATOtherInfo,AssessmentID,FK_AssessVISPDATOtherInfo_AssessmentID,dbo,AssessVISPDAT,AssessmentID
dbo,AssessVISPDATQuestions,AssessmentID,FK_AssessVISPDATQuestions_AssessmentID,dbo,AssessVISPDAT,AssessmentID
dbo,AssessVISPDATQuestions,CreatedBy,FK_AssessVISPDATQuestions_CreatedBy,dbo,Users,EntityID
dbo,AssessVISPDATQuestionsOtherInfo,AssessmentID,FK_AssessVISPDATQuestionsOtherInfo_AssessmentID,dbo,AssessVISPDAT,AssessmentID
dbo,AssessWeatherization,AssessmentID,FK_AssessWeatherization_Assessment,dbo,Assessment,AssessmentID
dbo,AssessWeatherization,Landlord,FK_AssessWeatherization_Contacts,dbo,Entity,EntityID
dbo,AssessWeatherization,PrimaryHeatingProvider,FK_AssessWeatherization_ProviderPH,dbo,Provider,EntityID
dbo,AssessWeatherization,SecondaryHeatingProvider,FK_AssessWeatherization_ProviderSH,dbo,Provider,EntityID
dbo,AssessWeatherization,CoolingProvider,FK_AssessWeatherization_ProviderCool,dbo,Provider,EntityID
dbo,AssessWeatherization,CreatedBy,FK_AssessWeatherization_Users,dbo,Users,EntityID
dbo,AssessWeatherizationChecklist,AssessmentID,FK_AssessWeatherizationChecklis_Assessment,dbo,Assessment,AssessmentID
dbo,AssessWeatherizationChecklist,CreatedBy,FK_AssessWeatherizationChecklist_Users_Created,dbo,Users,EntityID
dbo,AssessWeatherizationChecklist,OwnedByOrgID,FK_AssessWeatherizationChecklist_Organization,dbo,Organization,EntityID
dbo,AssessWeatherizationChecklist,LastModifiedBy,FK_AssessWeatherizationChecklist_Users_Modified,dbo,Users,EntityID
dbo,AssessWeatherizationScoring,AssessmentID,FK_AssessWeatherizationScoring_Assessment,dbo,Assessment,AssessmentID
dbo,AssessWeatherizationScoring,CreatedBy,FK_AssessWeatherizationScoring_Users,dbo,Users,EntityID
dbo,AssessWeatherizationScoring,OwnedByOrgID,FK_AssessWeatherizationScoring_Organization,dbo,Organization,EntityID
dbo,AssessWellCheck,AssessmentID,FK_AssessWellCheck_Assessment,dbo,Assessment,AssessmentID
dbo,AssessWIOA,AssessmentID,FK_AssessWIOA_Assessment,dbo,Assessment,AssessmentID
dbo,AssessWIOA,CreatedBy,FK_AssessWIOA_Users_CreatedBy,dbo,Users,EntityID
dbo,AssessWIOA,DeletedBy,FK_AssessWIOA_Users_DeletedBy,dbo,Users,EntityID
dbo,AssessWIOA,LastModifiedBy,FK_AssessWIOA_Users_LastModifiedBy,dbo,Users,EntityID
